counseling_authority,college_name,type,exam,minority,university,quota,course,category,round,cutoff,year,seat,fee
Himachal Pradesh,"Himachal Institute of Dental Sciences, Sirmour",,NEET-MDS,None,CU,State Quota,MDS - Prosthodontics,General,round 1,33329,2024,,650000
Himachal Pradesh,"Himachal Institute of Dental Sciences, Sirmour",,NEET-MDS,None,CU,State Quota,MDS - Oral Surgery,SC,round 1,1007,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Endodontics,General,round 1,820,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Endodontics,General,round 2,28429,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Endodontics,General,round 3,26233,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,General,round 1,6506,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,General,round 2,1582,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,General,round 3,37516,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,General,round 4,25425,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,General,round 1,35071,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,General,round 2,6108,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,General,round 3,28313,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,General,round 4,29184,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Periodontics,General,round 1,36462,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Periodontics,General,round 2,15787,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Periodontics,General,round 3,14957,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Periodontics,General,round 5,2983,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Prosthodontics,General,round 1,15873,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Prosthodontics,General,round 2,23690,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Prosthodontics,General,round 3,11846,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Endodontics,SC,round 1,38334,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Endodontics,SC,round 2,3792,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Endodontics,SC,round 3,7817,2024,,490863
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Endodontics,General,round 1,26498,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,General,round 1,19660,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,General,round 2,33189,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,General,round 3,30218,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,General,round 4,32222,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,General,round 5,24964,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,General,round 1,28727,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,General,round 2,3459,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Periodontics,General,round 1,259,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Periodontics,General,round 2,10334,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Periodontics,General,round 3,21654,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Prosthodontics,General,round 1,7149,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Prosthodontics,General,round 2,3963,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Prosthodontics,General,round 3,35731,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Prosthodontics,General,round 4,12221,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Prosthodontics,General,round 5,1540,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,ST,round 1,35445,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,ST,round 2,5805,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Orthodontics,ST,round 3,30160,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,ST,round 1,10960,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,ST,round 2,33503,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,ST,round 3,14560,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,ST,round 4,5849,2024,,650000
Himachal Pradesh,"Himachal Dental College, Sundernagar",,NEET-MDS,None,CU,State Quota,MDS - Pedodontics,ST,round 5,4256,2024,,650000
Assam,College Z,,,Hindu,Punjab University,Quota,Course,Category,round 1,13925,2024,90,800
Assam,College Z,,,Hindu,Punjab University,Quota,Course,Category,round 2,37126,2024,90,800
Assam,College Z,,,Hindu,Punjab University,Quota,Course,Category,round 3,10671,2024,90,800
Assam,College Z,,,Hindu,Punjab University,Quota,Course,Category,round 4,33137,2024,90,800
Assam,College Z,,,Hindu,Punjab University,Quota,Course,Category,round 5,1915,2024,90,800
Assam,College Z,,,Hindu,Punjab University,Quota,Course,Category,round 6,32195,2024,90,800
Assam,College Z,,,Hindu,Punjab University,Quota,Course,Category,round 7,39731,2024,90,800
Assam,College Z,,,Hindu,Punjab University,Quota,Course,Category,round 8,35023,2024,90,800
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 1,12548,2025,200,100000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 2,39526,2025,200,100000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 3,29583,2025,200,100000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 4,25377,2025,200,100000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 5,10392,2025,200,100000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 6,14098,2025,200,100000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 7,1508,2025,200,100000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 8,39944,2025,200,100000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 1,25882,2027,200,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 2,36200,2027,200,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 3,22343,2027,200,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 4,6157,2027,200,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 5,154,2027,200,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 6,29672,2027,200,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 7,17319,2027,200,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Course,NRI Quota,round 8,2493,2027,200,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 1,3839,2024,300,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 2,23509,2024,300,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 3,31201,2024,300,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 4,36903,2024,300,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 5,10214,2024,300,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 6,28397,2024,300,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 7,37927,2024,300,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 8,10356,2024,300,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 1,25414,2025,400,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 2,2901,2025,400,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 3,22062,2025,400,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 4,6034,2025,400,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 5,33242,2025,400,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 6,3512,2025,400,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 7,3991,2025,400,15000
Uttrakhand,DAV TEST,Govt,,Sikh,Indian Institute of Science,Private NRI,Test,NRI Quota,round 8,2774,2025,400,15000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 1,1044,2028,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 2,5690,2028,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 3,8855,2028,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 4,7622,2028,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 5,9376,2028,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 6,9836,2028,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 7,25927,2028,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 8,18866,2028,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 1,8067,2025,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 2,21611,2025,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 3,10247,2025,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 4,28294,2025,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 5,2801,2025,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 6,15511,2025,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 7,31180,2025,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 8,17739,2025,200,21000
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 1,33116,2028,300,20111
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 2,31110,2028,300,20111
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 3,18628,2028,300,20111
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 4,32367,2028,300,20111
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 5,16061,2028,300,20111
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 6,15657,2028,300,20111
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 7,24280,2028,300,20111
Uttrakhand,IIT Rorkee Test,Private,NEET- PG,Sikh,CT University,Private NRI,Science,NRI Quota,round 8,1979,2028,300,20111
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 1,34035,2025,200,100000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 2,28038,2025,200,100000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 3,7867,2025,200,100000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 4,7764,2025,200,100000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 5,5509,2025,200,100000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 6,8605,2025,200,100000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 7,38625,2025,200,100000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 8,14900,2025,200,100000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 1,20957,2024,500,15000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 2,38646,2024,500,15000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 3,8230,2024,500,15000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 4,2721,2024,500,15000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 5,20286,2024,500,15000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 6,9006,2024,500,15000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 7,32900,2024,500,15000
Uttrakhand,Graphic Era test,Deemed,NEET- PG,Sikh,Indian Institute of Science,Private State Quota,Physics,Unreserved - Women,round 8,20414,2024,500,15000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 1,29209,2025,200,100000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 2,15578,2025,200,100000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 3,35258,2025,200,100000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 4,10194,2025,200,100000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 5,306,2025,200,100000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 6,18300,2025,200,100000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 7,32912,2025,200,100000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 8,17223,2025,200,100000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 1,16857,2024,500,15000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 2,11652,2024,500,15000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 3,13808,2024,500,15000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 4,24218,2024,500,15000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 5,13817,2024,500,15000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 6,34628,2024,500,15000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 7,29643,2024,500,15000
Uttrakhand,Omkarnanda institute of medical science test,Test Type,NEET- PG,Sikh,Nalanda University,Private NRI,Science,NRI Quota,round 8,37611,2024,500,15000
